spec_id,taxonomy,option,controls,tier_spec,weight_id,outcome,endogenous_var,instrument_set,first_stage_f,first_stage_p,partial_r2,status,note
S4__full_iv__FE__mayor_pres__w_owners_muni_univ,S4,full_iv,FE,mayor_pres,w_owners_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_pres_coalition_cycle_specific_S4,1.47003452298219,0.162243737379364,,ok,""
S4__full_iv__FE__mayor_gov_pres__w_owners_muni_univ,S4,full_iv,FE,mayor_gov_pres,w_owners_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_pres_coalition_cycle_specific_S4,1.53716921111246,0.102829024240252,,ok,""
S4__full_iv__FE__mayor_gov_pres__w_owners_muni_univ,S4,full_iv,FE,mayor_gov_pres,w_owners_muni_univ,log_gdp,s_S4_Media,a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_pres_coalition_cycle_specific_S4,1.87483770263895,0.0323189409088989,,ok,""
S4__full_iv__FE__mayor_gov_pres__w_owners_muni_univ,S4,full_iv,FE,mayor_gov_pres,w_owners_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_pres_coalition_cycle_specific_S4,1.16202015058784,0.304304282706812,,ok,""
S4__full_iv__FE__mayor_gov_pres__w_owners_muni_univ,S4,full_iv,FE,mayor_gov_pres,w_owners_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_owners_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_pres_coalition_cycle_specific_S4,1.70836466904513,0.0582145679457531,,ok,""
S4__mixed__FE__mayor__w_owners_muni_univ,S4,mixed,FE,mayor,w_owners_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4,3.03389823418846,0.0815455736096025,,ok,""
S4__mixed__FE__gov__w_owners_muni_univ,S4,mixed,FE,gov,w_owners_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_owners_muni_univ_gov_coalition_cycle_specific_S4,1.70091882187969,0.192171455993434,,ok,""
S4__mixed__FE__mayor_gov__w_owners_muni_univ,S4,mixed,FE,mayor_gov,w_owners_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_gov_coalition_cycle_specific_S4,2.10750074326898,0.121547818781326,,ok,""
S4__mixed__FE__mayor_pres__w_owners_muni_univ,S4,mixed,FE,mayor_pres,w_owners_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_pres_coalition_cycle_specific_S4,3.03097339789529,0.0482739442198977,,ok,""
S4__mixed__FE__mayor_gov_pres__w_owners_muni_univ,S4,mixed,FE,mayor_gov_pres,w_owners_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_owners_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_owners_muni_univ_pres_coalition_cycle_specific_S4,2.56583172045349,0.0527025891735571,,ok,""
policy_block__partial_iv__FE__mayor__w_binary_muni_univ,policy_block,partial_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv,0.674035541353055,0.609891821403355,,ok,""
policy_block__partial_iv__FE__mayor__w_binary_muni_univ,policy_block,partial_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv,6.22627257992933,5.26525803599288e-05,,ok,""
policy_block__partial_iv__FE__mayor__w_binary_muni_univ,policy_block,partial_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv,4.69870185704723,0.000863088722710394,,ok,""
policy_block__partial_iv__FE__gov__w_binary_muni_univ,policy_block,partial_iv,FE,gov,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv,2.71473951182097,0.0282025698546717,,ok,""
policy_block__partial_iv__FE__gov__w_binary_muni_univ,policy_block,partial_iv,FE,gov,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv,2.95521685380832,0.0187398334110579,,ok,""
policy_block__partial_iv__FE__gov__w_binary_muni_univ,policy_block,partial_iv,FE,gov,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv,3.5742185191025,0.0064083789477821,,ok,""
policy_block__partial_iv__FE__mayor_gov__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv,1.97468348588046,0.0453865634811867,,ok,""
policy_block__partial_iv__FE__mayor_gov__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv,3.84049976996546,0.000157605142530524,,ok,""
policy_block__partial_iv__FE__mayor_gov__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv,3.58468970717694,0.000361741005672536,,ok,""
policy_block__partial_iv__FE__mayor_pres__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv,2.34216116675398,0.0163379172272741,,ok,""
policy_block__partial_iv__FE__mayor_pres__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv,4.14820911976502,5.71479881959522e-05,,ok,""
policy_block__partial_iv__FE__mayor_pres__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv,3.11215998917094,0.00161987278285597,,ok,""
policy_block__partial_iv__FE__mayor_gov_pres__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv,2.22596586855088,0.00850793758647953,,ok,""
policy_block__partial_iv__FE__mayor_gov_pres__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv,3.25496165749923,0.000103148802757267,,ok,""
policy_block__partial_iv__FE__mayor_gov_pres__w_binary_muni_univ,policy_block,partial_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_policy_block_Serv,3.09348495193325,0.000213950019625699,,ok,""
policy_block__full_iv__FE__mayor__w_binary_muni_univ,policy_block,full_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block,0.673790149418348,0.610063676530856,,ok,""
policy_block__full_iv__FE__mayor__w_binary_muni_univ,policy_block,full_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block,6.20833731664197,5.44294796740452e-05,,ok,""
policy_block__full_iv__FE__mayor__w_binary_muni_univ,policy_block,full_iv,FE,mayor,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block,4.69772903317276,0.000864607453576878,,ok,""
policy_block__full_iv__FE__mayor__w_binary_muni_univ,policy_block,full_iv,FE,mayor,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block,1.57533803839709,0.177756042529848,,ok,""
policy_block__full_iv__FE__gov__w_binary_muni_univ,policy_block,full_iv,FE,gov,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,2.70300661850338,0.0287667439147163,,ok,""
policy_block__full_iv__FE__gov__w_binary_muni_univ,policy_block,full_iv,FE,gov,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,2.86582808536184,0.0218280748024234,,ok,""
policy_block__full_iv__FE__gov__w_binary_muni_univ,policy_block,full_iv,FE,gov,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,3.5618602337903,0.00654879699139197,,ok,""
policy_block__full_iv__FE__gov__w_binary_muni_univ,policy_block,full_iv,FE,gov,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,0.936131651506433,0.441688577351365,,ok,""
policy_block__full_iv__FE__mayor_gov__w_binary_muni_univ,policy_block,full_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_policy_block_Agro,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,1.9689029678729,0.0460967049339635,,ok,""
policy_block__full_iv__FE__mayor_gov__w_binary_muni_univ,policy_block,full_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_policy_block_Ind,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,3.81805884277391,0.000169602315526556,,ok,""
policy_block__full_iv__FE__mayor_gov__w_binary_muni_univ,policy_block,full_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_policy_block_Infra,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block_Serv + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Agro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Ind + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Infra + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block_Serv + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_policy_block + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_policy_block,3.57832034382893,0.000369243586316241,,ok,""
